player_name,team,player_role,runs_scored,balls_faced,fours,sixes,strike_rate,out_status,dismissal_type,overs_bowled,runs_conceded,wickets_taken,maidens,economy_rate,catches,run_outs,stumpings,match_id,match_date,venue,batting_team,opposition,match_result,toss_winner,toss_decision
Abinash Bohara,Sudur Paschim Royals (NPL),Bowler,1,3,0,0,33.33,No,not out,3.2,14,2,0,4.20,2,0,0,10,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur","Sudur Paschim Royals (NPL)","Karnali Yaks (NPL)",Win,"Karnali Yaks (NPL)",Field
Priyank Panchal,Karnali Yaks (NPL),Batsman,0,5,0,0,0.00,Yes,st †Bhandari b Airee,0,0,0,0,0,0,0,0,10,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Sudur Paschim Royals (NPL)",Loss,"Karnali Yaks (NPL)",Field
Mark Watt,Karnali Yaks (NPL),All-rounder,17,10,0,2,170.00,Yes,lbw b Airee,4,19,1,0,4.75,1,0,0,10,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Sudur Paschim Royals (NPL)",Loss,"Karnali Yaks (NPL)",Field
William Bosisto,Karnali Yaks (NPL),All-rounder,3,9,0,0,33.33,Yes,c †Bhandari b Dhami,1,7,0,0,7.00,2,0,0,10,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Sudur Paschim Royals (NPL)",Loss,"Karnali Yaks (NPL)",Field
Najibullah Zadran,Karnali Yaks (NPL),Batsman,1,4,0,0,25.00,Yes,lbw b Airee,0,0,0,0,0,1,0,0,10,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Sudur Paschim Royals (NPL)",Loss,"Karnali Yaks (NPL)",Field
Pawan Sarraf,Karnali Yaks (NPL),All-rounder,27,26,4,0,103.84,Yes,c sub (D Parashar) b Bohara,1,11,0,0,11.00,0,0,0,10,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Sudur Paschim Royals (NPL)",Loss,"Karnali Yaks (NPL)",Field
Sompal Kami,Karnali Yaks (NPL),All-rounder,14,16,1,0,87.50,Yes,c & b Harmeet Singh,4,32,3,1,8.00,1,0,0,10,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Sudur Paschim Royals (NPL)",Loss,"Karnali Yaks (NPL)",Field
Gulsan Jha,Karnali Yaks (NPL),All-rounder,13,13,2,0,100.00,Yes,b Airee,0,0,0,0,0,0,0,0,10,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Sudur Paschim Royals (NPL)",Loss,"Karnali Yaks (NPL)",Field
Arjun Gharti,Karnali Yaks (NPL),Wicket-keeper,13,24,1,0,54.16,Yes,c Aarif Sheikh b Bohara,0,0,0,0,0,1,0,0,10,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Sudur Paschim Royals (NPL)",Loss,"Karnali Yaks (NPL)",Field
Nandan Yadav,Karnali Yaks (NPL),Bowler,1,4,0,0,25.00,Yes,c sub (D Bohara) b Kuggeleijn,3,11,2,0,3.66,0,1,0,10,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Sudur Paschim Royals (NPL)",Loss,"Karnali Yaks (NPL)",Field
Yuvraj Khatri,Karnali Yaks (NPL),Bowler,0,4,0,0,0.00,Yes,lbw b Harmeet Singh,3,29,1,0,9.66,1,0,0,10,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Sudur Paschim Royals (NPL)",Loss,"Karnali Yaks (NPL)",Field
Bipin Sharma,Karnali Yaks (NPL),Bowler,0,1,0,0,0.00,No,not out,4,26,1,0,6.50,0,0,0,10,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Sudur Paschim Royals (NPL)",Loss,"Karnali Yaks (NPL)",Field

