player_name,team,player_role,runs_scored,balls_faced,fours,sixes,strike_rate,out_status,dismissal_type,overs_bowled,runs_conceded,wickets_taken,maidens,economy_rate,catches,run_outs,stumpings,match_id,match_date,venue,batting_team,opposition,match_result,toss_winner,toss_decision,season,match_id_unique
Sompal Kami,Karnali Yaks (NPL),All-rounder,0,0,0,0,0,No,did not bat,3,22,1,0,7.33,0,0,0,7,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur",Karnali Yaks (NPL),Lumbini Lions (NPL),Win,Karnali Yaks (NPL),Field,2,S2_M7
Yuvraj Khatri,Karnali Yaks (NPL),Bowler,0,0,0,0,0,No,did not bat,3,22,1,0,7.33,2,0,0,7,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur",Karnali Yaks (NPL),Lumbini Lions (NPL),Win,Karnali Yaks (NPL),Field,2,S2_M7
Bipin Sharma,Karnali Yaks (NPL),Bowler,0,0,0,0,0,No,did not bat,3,19,1,0,6.33,0,0,0,7,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur",Karnali Yaks (NPL),Lumbini Lions (NPL),Win,Karnali Yaks (NPL),Field,2,S2_M7
Nandan Yadav,Karnali Yaks (NPL),Bowler,0,0,0,0,0,No,did not bat,4,38,2,0,9.5,0,0,0,7,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur",Karnali Yaks (NPL),Lumbini Lions (NPL),Win,Karnali Yaks (NPL),Field,2,S2_M7
Aakash Tripathi,Kathmandu Gorkhas (NPL),Batsman,0,5,0,0,0,Yes,c Lamichhane b de Lange,0,0,0,0,0,0,0,0,8,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur",Kathmandu Gorkhas (NPL),Biratnagar Kings (NPL),Loss,Biratnagar Kings (NPL),Field,2,S2_M8
Ben Charlesworth,Kathmandu Gorkhas (NPL),Wicket-keeper,32,33,1,2,96.96,Yes,c Bhatta b Ranjane,0,0,0,0,0,0,0,0,8,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur",Kathmandu Gorkhas (NPL),Biratnagar Kings (NPL),Loss,Biratnagar Kings (NPL),Field,2,S2_M8
Ricardo Vasconcelos,Kathmandu Gorkhas (NPL),Batsman,3,4,0,0,75,Yes,run out (Surya Tamang/†Lokesh Bam),0,0,0,0,0,0,1,0,8,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur",Kathmandu Gorkhas (NPL),Biratnagar Kings (NPL),Loss,Biratnagar Kings (NPL),Field,2,S2_M8
Pratik Shrestha,Kathmandu Gorkhas (NPL),Batsman,2,6,0,0,33.33,Yes,c †Lokesh Bam b de Lange,0,0,0,0,0,1,0,0,8,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur",Kathmandu Gorkhas (NPL),Biratnagar Kings (NPL),Loss,Biratnagar Kings (NPL),Field,2,S2_M8
Gerhard Erasmus,Kathmandu Gorkhas (NPL),All-rounder,10,18,1,0,55.55,Yes,c & b Surya Tamang,3,26,1,0,8.66,0,0,0,8,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur",Kathmandu Gorkhas (NPL),Biratnagar Kings (NPL),Loss,Biratnagar Kings (NPL),Field,2,S2_M8
Santosh Yadav,Kathmandu Gorkhas (NPL),All-rounder,26,24,0,1,108.33,Yes,c Munsey b Lamichhane,4,30,1,0,7.5,1,0,0,8,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur",Kathmandu Gorkhas (NPL),Biratnagar Kings (NPL),Loss,Biratnagar Kings (NPL),Field,2,S2_M8
Mohammad Aadil Alam,Kathmandu Gorkhas (NPL),Bowler,48,25,4,2,192,No,not out,0,0,0,0,0,0,0,0,8,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur",Kathmandu Gorkhas (NPL),Biratnagar Kings (NPL),Loss,Biratnagar Kings (NPL),Field,2,S2_M8
John Simpson,Kathmandu Gorkhas (NPL),Wicket-keeper,7,5,0,0,140,No,not out,0,0,0,0,0,2,0,0,8,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur",Kathmandu Gorkhas (NPL),Biratnagar Kings (NPL),Loss,Biratnagar Kings (NPL),Field,2,S2_M8
Rashid Khan,Kathmandu Gorkhas (NPL),Bowler,0,0,0,0,0,No,did not bat,3,32,0,0,10.66,0,0,0,8,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur",Kathmandu Gorkhas (NPL),Biratnagar Kings (NPL),Loss,Biratnagar Kings (NPL),Field,2,S2_M8
Karan KC,Kathmandu Gorkhas (NPL),All-rounder,0,0,0,0,0,No,did not bat,3.1,0,28,1,8.84,1,0,0,8,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur",Kathmandu Gorkhas (NPL),Biratnagar Kings (NPL),Loss,Biratnagar Kings (NPL),Field,2,S2_M8
Shahab Alam,Kathmandu Gorkhas (NPL),Bowler,0,0,0,0,0,No,did not bat,4,19,2,0,4.75,0,0,0,8,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur",Kathmandu Gorkhas (NPL),Biratnagar Kings (NPL),Loss,Biratnagar Kings (NPL),Field,2,S2_M8
Lokesh Bam,Biratnagar Kings (NPL),Wicket-keeper,14,10,0,2,140,Yes,c Santosh Yadav b Karan KC,0,0,0,0,0,1,0,0,8,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur",Biratnagar Kings (NPL),Kathmandu Gorkhas (NPL),Win,Biratnagar Kings (NPL),Field,2,S2_M8
George Munsey,Biratnagar Kings (NPL),Batsman,36,16,5,2,225,Yes,lbw b Shahab Alam,0,0,0,0,0,1,0,0,8,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur",Biratnagar Kings (NPL),Kathmandu Gorkhas (NPL),Win,Biratnagar Kings (NPL),Field,2,S2_M8
Martin Guptill,Biratnagar Kings (NPL),Batsman,25,19,2,1,131.57,Yes,c Erasmus b Shahab Alam,0,0,0,0,0,1,0,0,8,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur",Biratnagar Kings (NPL),Kathmandu Gorkhas (NPL),Win,Biratnagar Kings (NPL),Field,2,S2_M8
Basir Ahamad,Biratnagar Kings (NPL),All-rounder,19,17,1,1,111.76,Yes,c Shrestha b Erasmus,0,0,0,0,0,0,0,0,8,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur",Biratnagar Kings (NPL),Kathmandu Gorkhas (NPL),Win,Biratnagar Kings (NPL),Field,2,S2_M8
Naren Bhatta,Biratnagar Kings (NPL),Bowler,24,30,2,0,80,Yes,c Karan KC b Santosh Yadav,2,7,0,0,3.5,1,0,0,8,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur",Biratnagar Kings (NPL),Kathmandu Gorkhas (NPL),Win,Biratnagar Kings (NPL),Field,2,S2_M8
Shubham Ranjane,Biratnagar Kings (NPL),All-rounder,6,8,0,0,75,No,not out,3,28,1,0,9.33,1,0,0,8,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur",Biratnagar Kings (NPL),Kathmandu Gorkhas (NPL),Win,Biratnagar Kings (NPL),Field,2,S2_M8
Sandeep Lamichhane,Biratnagar Kings (NPL),Bowler,9,3,2,0,300,No,not out,4,26,1,0,6.5,1,0,0,8,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur",Biratnagar Kings (NPL),Kathmandu Gorkhas (NPL),Win,Biratnagar Kings (NPL),Field,2,S2_M8
Surya Tamang,Biratnagar Kings (NPL),Bowler,0,0,0,0,0,No,did not bat,2,12,1,0,6,1,0,0,8,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur",Biratnagar Kings (NPL),Kathmandu Gorkhas (NPL),Win,Biratnagar Kings (NPL),Field,2,S2_M8
Marchant de Lange,Biratnagar Kings (NPL),Bowler,0,0,0,0,0,No,did not bat,4,17,2,0,4.25,0,0,0,8,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur",Biratnagar Kings (NPL),Kathmandu Gorkhas (NPL),Win,Biratnagar Kings (NPL),Field,2,S2_M8
Narayan Joshi,Biratnagar Kings (NPL),All-rounder,0,0,0,0,0,No,did not bat,1,6,0,0,6,1,0,0,8,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur",Biratnagar Kings (NPL),Kathmandu Gorkhas (NPL),Win,Biratnagar Kings (NPL),Field,2,S2_M8
Pratis GC,Biratnagar Kings (NPL),All-rounder,0,0,0,0,0,No,did not bat,4,37,0,0,9.25,1,0,0,8,2025-11-22,"Tribhuvan University International Cricket Ground, Kirtipur",Biratnagar Kings (NPL),Kathmandu Gorkhas (NPL),Win,Biratnagar Kings (NPL),Field,2,S2_M8
Lokesh Bam,Biratnagar Kings (NPL),Wicket-keeper,28,26,2,1,107.69,Yes,c Krishnamurthi b Cooray,0,0,0,0,0,2,0,0,9,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur",Biratnagar Kings (NPL),Janakpur Bolts (NPL),Win,Janakpur Bolts (NPL),Field,2,S2_M9
George Munsey,Biratnagar Kings (NPL),Batsman,10,7,2,0,142.85,Yes,b Cooray,0,0,0,0,0,1,0,0,9,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur",Biratnagar Kings (NPL),Janakpur Bolts (NPL),Win,Janakpur Bolts (NPL),Field,2,S2_M9
Martin Guptill,Biratnagar Kings (NPL),Batsman,13,15,1,0,86.66,Yes,c Mahato b Mahata,0,0,0,0,0,1,0,0,9,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur",Biratnagar Kings (NPL),Janakpur Bolts (NPL),Win,Janakpur Bolts (NPL),Field,2,S2_M9
Basir Ahamad,Biratnagar Kings (NPL),All-rounder,36,35,0,3,102.85,Yes,b Rupesh Singh,1,13,0,0,13,0,0,0,9,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur",Biratnagar Kings (NPL),Janakpur Bolts (NPL),Win,Janakpur Bolts (NPL),Field,2,S2_M9
Shubham Ranjane,Biratnagar Kings (NPL),All-rounder,37,29,2,2,127.58,Yes,run out (Loftie-Eaton/Rupesh Singh),2,22,1,0,11,2,1,0,9,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur",Biratnagar Kings (NPL),Janakpur Bolts (NPL),Win,Janakpur Bolts (NPL),Field,2,S2_M9
Narayan Joshi,Biratnagar Kings (NPL),Batsman,2,4,0,0,50,Yes,c Loftie-Eaton b Rupesh Singh,0,0,0,0,0,2,0,0,9,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur",Biratnagar Kings (NPL),Janakpur Bolts (NPL),Win,Janakpur Bolts (NPL),Field,2,S2_M9
Marchant de Lange,Biratnagar Kings (NPL),Bowler,0,1,0,0,0,Yes,run out (Rupesh Singh),3,19,1,0,6.33,0,1,0,9,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur",Biratnagar Kings (NPL),Janakpur Bolts (NPL),Win,Janakpur Bolts (NPL),Field,2,S2_M9
Pratis GC,Biratnagar Kings (NPL),Bowler,2,2,0,0,100,No,not out,2,18,0,0,9,0,0,0,9,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur",Biratnagar Kings (NPL),Janakpur Bolts (NPL),Win,Janakpur Bolts (NPL),Field,2,S2_M9
Sandeep Lamichhane,Biratnagar Kings (NPL),Bowler,0,1,0,0,0,No,not out,4,11,4,0,2.75,0,0,0,9,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur",Biratnagar Kings (NPL),Janakpur Bolts (NPL),Win,Janakpur Bolts (NPL),Field,2,S2_M9
Naren Bhatta,Biratnagar Kings (NPL),Bowler,0,0,0,0,0,No,did not bat,4,21,0,0,5.25,0,0,0,9,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur",Biratnagar Kings (NPL),Janakpur Bolts (NPL),Win,Janakpur Bolts (NPL),Field,2,S2_M9
Surya Tamang,Biratnagar Kings (NPL),Bowler,0,0,0,0,0,No,did not bat,4,20,2,0,5,2,0,0,9,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur",Biratnagar Kings (NPL),Janakpur Bolts (NPL),Win,Janakpur Bolts (NPL),Field,2,S2_M9
Lahiru Milantha,Janakpur Bolts (NPL),Wicket-keeper,23,22,2,1,104.54,Yes,b Lamichhane,0,0,0,0,0,1,0,0,9,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur",Janakpur Bolts (NPL),Biratnagar Kings (NPL),Loss,Janakpur Bolts (NPL),Field,2,S2_M9
Aasif Sheikh,Janakpur Bolts (NPL),Batsman,13,11,2,0,118.18,Yes,b Surya Tamang,0,0,0,0,0,0,0,0,9,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur",Janakpur Bolts (NPL),Biratnagar Kings (NPL),Loss,Janakpur Bolts (NPL),Field,2,S2_M9
Anil Sah,Janakpur Bolts (NPL),All-rounder,4,14,0,0,28.57,Yes,c Munsey b Lamichhane,4,26,0,0,6.5,0,0,0,9,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur",Janakpur Bolts (NPL),Biratnagar Kings (NPL),Loss,Janakpur Bolts (NPL),Field,2,S2_M9
Sanjay Krishnamurthi,Janakpur Bolts (NPL),All-rounder,20,12,2,1,166.66,Yes,c Joshi b Surya Tamang,2,11,0,0,5.5,1,0,0,9,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur",Janakpur Bolts (NPL),Biratnagar Kings (NPL),Loss,Janakpur Bolts (NPL),Field,2,S2_M9
Jan Nicol Loftie-Eaton,Janakpur Bolts (NPL),All-rounder,41,30,4,1,136.66,Yes,run out (†Lokesh Bam),0,0,0,0,0,1,1,0,9,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur",Janakpur Bolts (NPL),Biratnagar Kings (NPL),Loss,Janakpur Bolts (NPL),Field,2,S2_M9
Mayan Yadav,Janakpur Bolts (NPL),Batsman,4,9,0,0,44.44,Yes,c de Lange b Ranjane,0,0,0,0,0,0,0,0,9,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur",Janakpur Bolts (NPL),Biratnagar Kings (NPL),Loss,Janakpur Bolts (NPL),Field,2,S2_M9
Rupesh Singh,Janakpur Bolts (NPL),Bowler,8,11,0,0,72.72,Yes,c †Lokesh Bam b Lamichhane,2,12,2,0,6,3,1,0,9,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur",Janakpur Bolts (NPL),Biratnagar Kings (NPL),Loss,Janakpur Bolts (NPL),Field,2,S2_M9
Sangeeth Cooray,Janakpur Bolts (NPL),All-rounder,0,1,0,0,0,Yes,c Joshi b Lamichhane,4,26,2,0,6.5,0,0,0,9,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur",Janakpur Bolts (NPL),Biratnagar Kings (NPL),Loss,Janakpur Bolts (NPL),Field,2,S2_M9
Aaditya Mahata,Janakpur Bolts (NPL),Bowler,1,3,0,0,33.33,Yes,lbw b de Lange,2,16,1,0,8,0,0,0,9,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur",Janakpur Bolts (NPL),Biratnagar Kings (NPL),Loss,Janakpur Bolts (NPL),Field,2,S2_M9
Kishor Mahato,Janakpur Bolts (NPL),Bowler,2,4,0,0,50,No,not out,2,19,0,0,9.5,1,0,0,9,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur",Janakpur Bolts (NPL),Biratnagar Kings (NPL),Loss,Janakpur Bolts (NPL),Field,2,S2_M9
Lalit Rajbanshi,Janakpur Bolts (NPL),Bowler,5,3,1,0,166.66,No,not out,4,21,0,0,5.25,0,0,0,9,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur",Janakpur Bolts (NPL),Biratnagar Kings (NPL),Loss,Janakpur Bolts (NPL),Field,2,S2_M9
Josh Brown,Sudur Paschim Royals (NPL),Batsman,0,1,0,0,0,Yes,b Sompal Kami,0,0,0,0,0,0,0,0,10,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur",Sudur Paschim Royals (NPL),Karnali Yaks (NPL),Win,Karnali Yaks (NPL),Field,2,S2_M10
Binod Bhandari,Sudur Paschim Royals (NPL),Wicket-keeper,11,13,1,0,84.61,Yes,lbw b Bipin Sharma,0,0,0,0,0,1,0,0,10,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur",Sudur Paschim Royals (NPL),Karnali Yaks (NPL),Win,Karnali Yaks (NPL),Field,2,S2_M10
Chris Lynn,Sudur Paschim Royals (NPL),Batsman,18,20,2,0,90,Yes,c Bosisto b Yuvraj Khatri,0,0,0,0,0,0,0,0,10,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur",Sudur Paschim Royals (NPL),Karnali Yaks (NPL),Win,Karnali Yaks (NPL),Field,2,S2_M10
Aarif Sheikh,Sudur Paschim Royals (NPL),Batsman,27,25,3,0,108,Yes,b Nandan Yadav,0,0,0,0,0,1,0,0,10,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur",Sudur Paschim Royals (NPL),Karnali Yaks (NPL),Win,Karnali Yaks (NPL),Field,2,S2_M10
Ishan Pandey,Sudur Paschim Royals (NPL),Batsman,2,2,0,0,100,Yes,run out (Yadav/Bosisto),0,0,0,0,0,0,1,0,10,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur",Sudur Paschim Royals (NPL),Karnali Yaks (NPL),Win,Karnali Yaks (NPL),Field,2,S2_M10
Dipendra Singh Airee,Sudur Paschim Royals (NPL),All-rounder,39,28,1,2,139.28,Yes,c Najibullah Zadran b Mark Watt,4,23,4,0,5.75,0,0,0,10,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur",Sudur Paschim Royals (NPL),Karnali Yaks (NPL),Win,Karnali Yaks (NPL),Field,2,S2_M10
Harmeet Singh,Sudur Paschim Royals (NPL),All-rounder,19,16,1,1,118.75,Yes,b Sompal Kami,4,19,2,1,4.75,1,0,0,10,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur",Sudur Paschim Royals (NPL),Karnali Yaks (NPL),Win,Karnali Yaks (NPL),Field,2,S2_M10
Scott Kuggeleijn,Sudur Paschim Royals (NPL),All-rounder,10,8,0,1,125,Yes,b Nandan Yadav,4,9,1,0,2.25,1,0,0,10,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur",Sudur Paschim Royals (NPL),Karnali Yaks (NPL),Win,Karnali Yaks (NPL),Field,2,S2_M10
Naren Saud,Sudur Paschim Royals (NPL),All-rounder,0,2,0,0,0,Yes,hit wicket b Sompal Kami,2,14,0,0,7,0,0,0,10,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur",Sudur Paschim Royals (NPL),Karnali Yaks (NPL),Win,Karnali Yaks (NPL),Field,2,S2_M10
Hemant Dhami,Sudur Paschim Royals (NPL),All-rounder,1,3,0,0,33.33,No,not out,2,11,1,0,5.5,1,0,0,10,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur",Sudur Paschim Royals (NPL),Karnali Yaks (NPL),Win,Karnali Yaks (NPL),Field,2,S2_M10
Abinash Bohara,Sudur Paschim Royals (NPL),Bowler,1,3,0,0,33.33,No,not out,3.2,14,2,0,4.2,2,0,0,10,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur",Sudur Paschim Royals (NPL),Karnali Yaks (NPL),Win,Karnali Yaks (NPL),Field,2,S2_M10
Priyank Panchal,Karnali Yaks (NPL),Batsman,0,5,0,0,0,Yes,st †Bhandari b Airee,0,0,0,0,0,0,0,0,10,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur",Karnali Yaks (NPL),Sudur Paschim Royals (NPL),Loss,Karnali Yaks (NPL),Field,2,S2_M10
Mark Watt,Karnali Yaks (NPL),All-rounder,17,10,0,2,170,Yes,lbw b Airee,4,19,1,0,4.75,1,0,0,10,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur",Karnali Yaks (NPL),Sudur Paschim Royals (NPL),Loss,Karnali Yaks (NPL),Field,2,S2_M10
William Bosisto,Karnali Yaks (NPL),All-rounder,3,9,0,0,33.33,Yes,c †Bhandari b Dhami,1,7,0,0,7,2,0,0,10,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur",Karnali Yaks (NPL),Sudur Paschim Royals (NPL),Loss,Karnali Yaks (NPL),Field,2,S2_M10
Najibullah Zadran,Karnali Yaks (NPL),Batsman,1,4,0,0,25,Yes,lbw b Airee,0,0,0,0,0,1,0,0,10,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur",Karnali Yaks (NPL),Sudur Paschim Royals (NPL),Loss,Karnali Yaks (NPL),Field,2,S2_M10
Pawan Sarraf,Karnali Yaks (NPL),All-rounder,27,26,4,0,103.84,Yes,c sub (D Parashar) b Bohara,1,11,0,0,11,0,0,0,10,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur",Karnali Yaks (NPL),Sudur Paschim Royals (NPL),Loss,Karnali Yaks (NPL),Field,2,S2_M10
Sompal Kami,Karnali Yaks (NPL),All-rounder,14,16,1,0,87.5,Yes,c & b Harmeet Singh,4,32,3,1,8,1,0,0,10,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur",Karnali Yaks (NPL),Sudur Paschim Royals (NPL),Loss,Karnali Yaks (NPL),Field,2,S2_M10
Gulsan Jha,Karnali Yaks (NPL),All-rounder,13,13,2,0,100,Yes,b Airee,0,0,0,0,0,0,0,0,10,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur",Karnali Yaks (NPL),Sudur Paschim Royals (NPL),Loss,Karnali Yaks (NPL),Field,2,S2_M10
Arjun Gharti,Karnali Yaks (NPL),Wicket-keeper,13,24,1,0,54.16,Yes,c Aarif Sheikh b Bohara,0,0,0,0,0,1,0,0,10,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur",Karnali Yaks (NPL),Sudur Paschim Royals (NPL),Loss,Karnali Yaks (NPL),Field,2,S2_M10
Nandan Yadav,Karnali Yaks (NPL),Bowler,1,4,0,0,25,Yes,c sub (D Bohara) b Kuggeleijn,3,11,2,0,3.66,0,1,0,10,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur",Karnali Yaks (NPL),Sudur Paschim Royals (NPL),Loss,Karnali Yaks (NPL),Field,2,S2_M10
Yuvraj Khatri,Karnali Yaks (NPL),Bowler,0,4,0,0,0,Yes,lbw b Harmeet Singh,3,29,1,0,9.66,1,0,0,10,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur",Karnali Yaks (NPL),Sudur Paschim Royals (NPL),Loss,Karnali Yaks (NPL),Field,2,S2_M10
Bipin Sharma,Karnali Yaks (NPL),Bowler,0,1,0,0,0,No,not out,4,26,1,0,6.5,0,0,0,10,2025-11-24,"Tribhuvan University International Cricket Ground, Kirtipur",Karnali Yaks (NPL),Sudur Paschim Royals (NPL),Loss,Karnali Yaks (NPL),Field,2,S2_M10
Aakash Tripathi,Kathmandu Gorkhas (NPL),Batsman,32,36,3,0,88.88,Yes,c Short b Malla,0,0,0,0,0,0,0,0,11,2025-11-25,"Tribhuvan University International Cricket Ground, Kirtipur",Kathmandu Gorkhas (NPL),Lumbini Lions (NPL),Win,Lumbini Lions (NPL),Field,2,S2_M11
Ben Charlesworth,Kathmandu Gorkhas (NPL),Wicket-keeper,0,1,0,0,0,Yes,b Malla,0,0,0,0,0,2,0,0,11,2025-11-25,"Tribhuvan University International Cricket Ground, Kirtipur",Kathmandu Gorkhas (NPL),Lumbini Lions (NPL),Win,Lumbini Lions (NPL),Field,2,S2_M11
Rashid Khan,Kathmandu Gorkhas (NPL),All-rounder,14,10,2,0,140,Yes,c Jora b Trumpelmann,3.1,16,1,0,5.05,1,0,0,11,2025-11-25,"Tribhuvan University International Cricket Ground, Kirtipur",Kathmandu Gorkhas (NPL),Lumbini Lions (NPL),Win,Lumbini Lions (NPL),Field,2,S2_M11
Milind Kumar,Kathmandu Gorkhas (NPL),All-rounder,17,20,1,0,85,Yes,c Malla b Paudel,4,18,2,0,4.5,1,0,0,11,2025-11-25,"Tribhuvan University International Cricket Ground, Kirtipur",Kathmandu Gorkhas (NPL),Lumbini Lions (NPL),Win,Lumbini Lions (NPL),Field,2,S2_M11
John Simpson,Kathmandu Gorkhas (NPL),Wicket-keeper,7,3,0,1,233.33,Yes,c & b Paudel,0,0,0,0,0,1,0,0,11,2025-11-25,"Tribhuvan University International Cricket Ground, Kirtipur",Kathmandu Gorkhas (NPL),Lumbini Lions (NPL),Win,Lumbini Lions (NPL),Field,2,S2_M11
Santosh Yadav,Kathmandu Gorkhas (NPL),All-rounder,26,16,0,2,162.5,Yes,c Malla b Trumpelmann,1,3,1,0,3,2,0,0,11,2025-11-25,"Tribhuvan University International Cricket Ground, Kirtipur",Kathmandu Gorkhas (NPL),Lumbini Lions (NPL),Win,Lumbini Lions (NPL),Field,2,S2_M11
Gerhard Erasmus,Kathmandu Gorkhas (NPL),All-rounder,17,15,2,0,113.33,Yes,c Short b Gulbadin Naib,4,27,2,0,6.75,1,0,0,11,2025-11-25,"Tribhuvan University International Cricket Ground, Kirtipur",Kathmandu Gorkhas (NPL),Lumbini Lions (NPL),Win,Lumbini Lions (NPL),Field,2,S2_M11
Mohammad Aadil Alam,Kathmandu Gorkhas (NPL),All-rounder,4,7,0,0,57.14,Yes,c Paudel b Gulbadin Naib,0,0,0,0,0,1,0,0,11,2025-11-25,"Tribhuvan University International Cricket Ground, Kirtipur",Kathmandu Gorkhas (NPL),Lumbini Lions (NPL),Win,Lumbini Lions (NPL),Field,2,S2_M11
Karan KC,Kathmandu Gorkhas (NPL),All-rounder,34,11,1,4,309.09,No,not out,4,36,1,0,9,1,0,0,11,2025-11-25,"Tribhuvan University International Cricket Ground, Kirtipur",Kathmandu Gorkhas (NPL),Lumbini Lions (NPL),Win,Lumbini Lions (NPL),Field,2,S2_M11
Shahab Alam,Kathmandu Gorkhas (NPL),Bowler,1,2,0,0,50,No,not out,3,31,1,0,10.33,3,2,0,11,2025-11-25,"Tribhuvan University International Cricket Ground, Kirtipur",Kathmandu Gorkhas (NPL),Lumbini Lions (NPL),Win,Lumbini Lions (NPL),Field,2,S2_M11
Dipesh Kandel,Kathmandu Gorkhas (NPL),Bowler,0,0,0,0,0,No,did not bat,0,0,0,0,0,0,0,0,11,2025-11-25,"Tribhuvan University International Cricket Ground, Kirtipur",Kathmandu Gorkhas (NPL),Lumbini Lions (NPL),Win,Lumbini Lions (NPL),Field,2,S2_M11
Sundeep Jora,Lumbini Lions (NPL),Batsman,7,5,1,0,140,Yes,c Rashid Khan b Milind Kumar,0,0,0,0,0,1,0,0,11,2025-11-25,"Tribhuvan University International Cricket Ground, Kirtipur",Lumbini Lions (NPL),Kathmandu Gorkhas (NPL),Loss,Lumbini Lions (NPL),Field,2,S2_M11
D'Arcy Short,Lumbini Lions (NPL),All-rounder,22,11,3,1,200,Yes,c Mohammad Aadil Alam b Milind Kumar,3,13,0,0,4.33,2,0,0,11,2025-11-25,"Tribhuvan University International Cricket Ground, Kirtipur",Lumbini Lions (NPL),Kathmandu Gorkhas (NPL),Loss,Lumbini Lions (NPL),Field,2,S2_M11
Rohit Paudel,Lumbini Lions (NPL),All-rounder,11,16,0,0,68.75,Yes,lbw b Erasmus,1,9,2,0,9,2,0,0,11,2025-11-25,"Tribhuvan University International Cricket Ground, Kirtipur",Lumbini Lions (NPL),Kathmandu Gorkhas (NPL),Loss,Lumbini Lions (NPL),Field,2,S2_M11
Gulbadin Naib,Lumbini Lions (NPL),All-rounder,11,6,1,1,183.33,Yes,c Erasmus b Shahab Alam,3,20,2,0,6.66,1,0,0,11,2025-11-25,"Tribhuvan University International Cricket Ground, Kirtipur",Lumbini Lions (NPL),Kathmandu Gorkhas (NPL),Loss,Lumbini Lions (NPL),Field,2,S2_M11
