player_name,team,player_role,runs_scored,balls_faced,fours,sixes,strike_rate,out_status,dismissal_type,overs_bowled,runs_conceded,wickets_taken,maidens,economy_rate,catches,run_outs,stumpings,match_id,match_date,venue,batting_team,opposition,match_result,toss_winner,toss_decision
Babar Hayat,Karnali Yaks (NPL),Batsman,7,10,0,1,70.00,Yes,b Dhakal,0,0,0,0,0,0,0,0,17,2024-12-10,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Pokhara Avengers (NPL)",Win,"Pokhara Avengers (NPL)",Bat
Chadwick Walton,Karnali Yaks (NPL),Wicket-keeper,42,34,6,1,123.52,Yes,b Bhurtel,0,0,0,0,0,1,0,0,17,2024-12-10,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Pokhara Avengers (NPL)",Win,"Pokhara Avengers (NPL)",Bat
Gulsan Jha,Karnali Yaks (NPL),All-rounder,49,37,3,4,132.43,No,not out,0,0,0,0,0,0,0,0,17,2024-12-10,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Pokhara Avengers (NPL)",Win,"Pokhara Avengers (NPL)",Bat
William Bosisto,Karnali Yaks (NPL),All-rounder,2,6,0,0,33.33,No,not out,4,28,6,0,7.00,2,0,0,17,2024-12-10,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Pokhara Avengers (NPL)",Win,"Pokhara Avengers (NPL)",Bat
Arjun Gharti,Karnali Yaks (NPL),All-rounder,0,0,0,0,0,No,did not bat,0,0,0,0,0,1,0,0,17,2024-12-10,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Pokhara Avengers (NPL)",Win,"Pokhara Avengers (NPL)",Bat
Zeeshan Maqsood,Karnali Yaks (NPL),All-rounder,0,0,0,0,0,No,did not bat,4,11,0,0,2.75,0,0,0,17,2024-12-10,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Pokhara Avengers (NPL)",Win,"Pokhara Avengers (NPL)",Bat
Sompal Kami,Karnali Yaks (NPL),All-rounder,0,0,0,0,0,No,did not bat,2.3,26,1,0,10.40,0,0,0,17,2024-12-10,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Pokhara Avengers (NPL)",Win,"Pokhara Avengers (NPL)",Bat
Nandan Yadav,Karnali Yaks (NPL),Bowler,0,0,0,0,0,No,did not bat,0,0,0,0,0,0,0,0,17,2024-12-10,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Pokhara Avengers (NPL)",Win,"Pokhara Avengers (NPL)",Bat
Unish Thakuri,Karnali Yaks (NPL),Bowler,0,0,0,0,0,No,did not bat,4,17,1,0,4.25,0,1,0,17,2024-12-10,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Pokhara Avengers (NPL)",Win,"Pokhara Avengers (NPL)",Bat
Bipin Sharma,Karnali Yaks (NPL),Bowler,0,0,0,0,0,No,did not bat,2,21,1,0,10.50,0,0,0,17,2024-12-10,"Tribhuvan University International Cricket Ground, Kirtipur","Karnali Yaks (NPL)","Pokhara Avengers (NPL)",Win,"Pokhara Avengers (NPL)",Bat

